operator,origin_airport,destination_airport,airline,flight_number,aircraft_type,origin_time,origin_day_difference,destination_time,destination_day_difference,calendar,is_valid_from,is_valid_to,note_ja,date
,KIX,CTS,APJ,MM127,,9:00,,11:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,KIX,APJ,MM106,,16:15,,18:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,CTS,APJ,MM105,,11:00,,13:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,KIX,APJ,MM110,,17:30,,19:45,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,CTS,APJ,MM109,,14:10,,16:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,KIX,APJ,MM114,,19:10,,21:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,CTS,APJ,MM113,,16:40,,18:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,KIX,APJ,MM116,,20:00,,22:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,CTS,APJ,MM115,,18:00,,20:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,KIX,APJ,MM118,,20:40,,22:55,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,MMB,APJ,MM121,,9:20,,11:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,MMB,KIX,APJ,MM122,,12:05,,14:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,KUH,APJ,MM125,,11:15,,13:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KUH,KIX,APJ,MM126,,14:00,,16:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,SOJ,APJ,MM131,,7:00,,8:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,SOJ,KIX,APJ,MM132,,9:55,,11:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,SOJ,APJ,MM133,,9:10,,10:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,SOJ,KIX,APJ,MM136,,11:35,,13:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,SOJ,APJ,MM137,,12:20,,13:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,SOJ,KIX,APJ,MM138,,15:40,,17:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,SOJ,APJ,MM139,,18:45,,20:05,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/1-31, 8/1-7,9-31のみ運航",2022-05-28
,SOJ,KIX,APJ,MM140,,20:45,,22:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/1-31, 8/1-7,9-31のみ運航",2022-05-28
,KIX,KIJ,APJ,MM143,,12:20,,13:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIJ,KIX,APJ,MM144,,14:15,,15:45,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,NRT,APJ,MM311,,7:10,,8:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,KIX,APJ,MM312,,7:00,,8:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,NRT,APJ,MM315,,17:35,,19:05,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,KIX,APJ,MM314,,8:55,,10:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/2-31, 8/1-31のみ運航",2022-05-28
,KIX,NRT,APJ,MM317,,18:55,,20:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,KIX,APJ,MM316,,16:30,,18:05,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,NRT,APJ,MM319,,20:35,,22:05,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,KIX,APJ,MM320,,19:55,,21:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,FUK,APJ,MM151,,7:00,,8:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,KIX,APJ,MM154,,14:00,,15:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,FUK,APJ,MM153,,9:55,,11:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,KIX,APJ,MM158,,18:00,,19:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,FUK,APJ,MM157,,16:00,,17:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,KIX,APJ,MM160,,21:10,,22:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,MMB,APJ,MM593,,12:55,,15:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,MMB,NRT,APJ,MM594,,15:40,,17:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,KMI,APJ,MM181,,7:15,,8:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KMI,KIX,APJ,MM182,,9:05,,10:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,KMI,APJ,MM189,,18:20,,19:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KMI,KIX,APJ,MM190,,20:10,,21:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,KOJ,APJ,MM191,,7:10,,8:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KOJ,KIX,APJ,MM192,,9:05,,10:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,KOJ,APJ,MM193,,11:20,,12:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/1-31, 8/1-7,9-31のみ運航",2022-05-28
,KOJ,KIX,APJ,MM194,,13:25,,14:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/1-31, 8/1-7,9-31のみ運航",2022-05-28
,KIX,KOJ,APJ,MM197,,15:45,,17:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KOJ,KIX,APJ,MM198,,17:50,,19:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,KOJ,APJ,MM199,,19:00,,20:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KOJ,KIX,APJ,MM200,,20:55,,22:05,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,ASJ,APJ,MM205,,12:35,,14:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,ASJ,KIX,APJ,MM206,,15:05,,16:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,OKA,APJ,MM211,,6:35,,8:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,KIX,APJ,MM210,,6:55,,9:05,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/2-4,9-11,16-19,23-25,30-31, 8/1-7,10-31のみ運航",2022-05-28
,KIX,OKA,APJ,MM213,,8:20,,10:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,KIX,APJ,MM212,,9:30,,11:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,OKA,APJ,MM215,,10:55,,13:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,KIX,APJ,MM214,,11:15,,13:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,OKA,APJ,MM217,,14:05,,16:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,KIX,APJ,MM216,,15:00,,17:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,OKA,APJ,MM219,,15:35,,17:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,KIX,APJ,MM218,,17:10,,19:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,OKA,APJ,MM221,,20:10,,22:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/1-3,8-10,15-18,22-24,29-31, 8/1-6,9-31のみ運航",2022-05-28
,OKA,KIX,APJ,MM220,,20:25,,22:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,ISG,APJ,MM231,,7:15,,9:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,ISG,KIX,APJ,MM232,,10:30,,12:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,ISG,APJ,MM235,,14:15,,16:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,ISG,KIX,APJ,MM236,,17:20,,19:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM561,,6:30,,8:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM562,,7:50,,9:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM563,,7:30,,9:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM566,,9:00,,10:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM565,,8:00,,9:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM568,,10:30,,12:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM567,,9:30,,11:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM570,,11:00,,12:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM571,,11:30,,13:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM572,,12:00,,13:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM579,,15:00,,16:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM576,,14:00,,15:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM581,,16:30,,18:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM586,,19:20,,21:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM585,,18:30,,20:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM588,,20:15,,21:55,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM589,,20:10,,22:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM590,,21:00,,22:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,KUH,APJ,MM591,,13:40,,15:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KUH,NRT,APJ,MM592,,16:15,,18:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,CTS,APJ,MM455,,11:25,,13:55,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,FUK,APJ,MM456,,17:05,,19:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,FUK,APJ,MM519,,7:10,,9:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,NRT,APJ,MM518,,7:25,,9:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,FUK,APJ,MM521,,8:40,,10:45,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,NRT,APJ,MM520,,10:00,,12:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,FUK,APJ,MM523,,10:10,,12:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,NRT,APJ,MM522,,12:55,,15:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,FUK,APJ,MM525,,14:10,,16:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,NRT,APJ,MM524,,17:00,,19:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,FUK,APJ,MM527,,16:55,,19:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,NRT,APJ,MM526,,19:40,,21:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,FUK,APJ,MM529,,18:50,,20:55,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,NRT,APJ,MM528,,20:25,,22:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,NGS,APJ,MM351,,8:25,,10:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGS,NRT,APJ,MM352,,11:20,,13:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,NGS,APJ,MM353,,16:25,,18:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGS,NRT,APJ,MM354,,19:20,,21:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,KMI,APJ,MM553,,13:05,,15:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KMI,NRT,APJ,MM554,,15:50,,17:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,OIT,APJ,MM361,,10:15,,12:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OIT,NRT,APJ,MM362,,12:50,,14:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,ASJ,APJ,MM541,,10:20,,12:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,ASJ,NRT,APJ,MM542,,13:30,,15:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,OKA,APJ,MM501,,7:25,,10:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,NRT,APJ,MM500,,6:45,,9:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/2-4,9-11,16-19,23-25,30-31, 8/1-31のみ運航",2022-05-28
,NRT,OKA,APJ,MM503,,8:15,,11:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,NRT,APJ,MM502,,11:05,,13:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,OKA,APJ,MM505,,15:25,,18:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,NRT,APJ,MM504,,12:05,,14:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,OKA,APJ,MM507,,16:10,,19:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,NRT,APJ,MM508,,18:35,,21:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,OKA,APJ,MM509,,19:55,,22:55,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/1-3,8-10,15-18,22-24,29-31, 8/1-31のみ運航",2022-05-28
,OKA,NRT,APJ,MM510,,19:50,,22:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,ISG,APJ,MM531,,7:25,,10:55,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,ISG,NRT,APJ,MM532,,11:35,,15:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NRT,ISG,APJ,MM535,,14:35,,18:05,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,ISG,NRT,APJ,MM536,,18:45,,22:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,OKA,APJ,MM271,,11:20,,14:55,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,CTS,APJ,MM272,,16:00,,19:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,OKA,APJ,MM281,,7:10,,9:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,FUK,APJ,MM282,,9:40,,11:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,OKA,APJ,MM283,,8:55,,10:45,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,FUK,APJ,MM284,,11:25,,13:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,OKA,APJ,MM287,,11:55,,13:45,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,FUK,APJ,MM286,,14:05,,15:55,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,OKA,APJ,MM289,,16:55,,18:45,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,FUK,APJ,MM288,,18:35,,20:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,OKA,APJ,MM291,,17:55,,19:45,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,FUK,APJ,MM292,,19:30,,21:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,FUK,ISG,APJ,MM295,,12:25,,14:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,ISG,FUK,APJ,MM296,,15:10,,17:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,SOJ,CTS,APJ,MM411,,9:00,,10:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,SOJ,APJ,MM412,,9:35,,10:45,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,SOJ,CTS,APJ,MM413,,14:20,,15:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,SOJ,APJ,MM416,,13:40,,14:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,SOJ,CTS,APJ,MM417,,18:45,,20:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,SOJ,APJ,MM418,,16:00,,17:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,SOJ,OKA,APJ,MM421,,11:25,,14:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,SOJ,APJ,MM422,,15:10,,18:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGO,CTS,APJ,MM461,,7:00,,8:45,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NGO,APJ,MM462,,10:00,,11:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGO,CTS,APJ,MM463,,13:35,,15:20,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NGO,APJ,MM464,,14:45,,16:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGO,CTS,APJ,MM465,,17:40,,19:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,NGO,APJ,MM466,,20:45,,22:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGO,SOJ,APJ,MM491,,8:00,,9:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,SOJ,NGO,APJ,MM494,,17:50,,19:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGO,OKA,APJ,MM481,,7:25,,9:45,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,NGO,APJ,MM482,,10:25,,12:40,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGO,OKA,APJ,MM483,,9:05,,11:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,NGO,APJ,MM484,,12:15,,14:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGO,OKA,APJ,MM485,,15:35,,17:55,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,OKA,NGO,APJ,MM486,,19:10,,21:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGO,ISG,APJ,MM487,,12:55,,15:35,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,ISG,NGO,APJ,MM488,,16:15,,18:50,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,NRT,APJ,MM311,,7:10,,8:40,,日月火水木金土,2022-09-01T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,NRT,KIX,APJ,MM312,,7:00,,8:35,,日月火水木金土,2022-09-01T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,KIX,NRT,APJ,MM317,,18:55,,20:25,,日月火水木金土,2022-09-01T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,NRT,KIX,APJ,MM314,,8:55,,10:30,,日月火水木金土,2022-09-01T00:00:00+09:00,2022-10-29T23:59:59+09:00,9/1のみ運航,2022-05-28
,KIX,NRT,APJ,MM319,,20:35,,22:05,,日月火水木金土,2022-09-01T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,NRT,KIX,APJ,MM316,,16:30,,18:05,,日月火水木金土,2022-09-01T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,KIX,KIJ,APJ,MM143,,12:20,,13:35,,日月火水木金土,2022-09-01T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
,KIJ,KIX,APJ,MM144,,14:15,,15:45,,日月火水木金土,2022-09-01T00:00:00+09:00,2022-10-29T23:59:59+09:00,,2022-05-28
