"operator","origin_airport","destination_airport","airline","flight_number","aircraft_type","origin_time","origin_day_difference","destination_time","destination_day_difference","calendar","is_valid_from","is_valid_to","note_ja","date"
"JAL","MYJ","HND","JAL","JL440","738","19:00",,"20:25",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","MYJ","HND","JAL","JL440","738","19:00",,"20:25",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","MYJ","HND","ANA","NH598","788/763","19:25",,"21:00",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","HND","ANA","NH598","763","19:30",,"21:00",,"　月火水木　土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","HND","ANA","NH598","763/321","19:30",,"21:00",,"日　　　　　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","HND","ANA","NH598","788/763","19:30",,"21:00",,"　　　　　金　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1632","738","08:00",,"08:50",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1636","Q4A","09:00",,"09:50",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","MYJ","ITM","JAL","JL2302","E70","09:55",,"10:45",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1638","Q4A","11:40",,"12:30",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1640","Q4A","12:40",,"13:30",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1642","Q4A","14:45",,"15:35",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1644","73H","15:45",,"16:35",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1646","Q4A","16:45",,"17:35",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1648","Q4A","17:55",,"18:50",,"日　　　　　　","2022-08-01T00:00:00+09:00","2022-08-20T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1648","Q4A","17:55",,"18:50",,"　　　　　金土","2022-08-01T00:00:00+09:00","2022-08-13T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1648","Q4A","17:55",,"18:50",,"　月　　　　　","2022-08-07T00:00:00+09:00","2022-08-20T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1648","Q4A","17:55",,"18:50",,"　　火水木　　","2022-08-07T00:00:00+09:00","2022-08-13T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1648","Q4A","18:00",,"18:55",,"　　火水木金土","2022-08-14T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1648","Q4A","18:00",,"18:55",,"日月　　　　　","2022-08-21T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1648","Q4A","18:00",,"18:55",,"　月火水木　　","2022-08-01T00:00:00+09:00","2022-08-06T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","MYJ","ITM","JAL","JL2310","E70","18:55",,"19:55",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","MYJ","ITM","ANA","NH1650","Q4A/73H","19:25",,"20:25",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","MYJ","KOJ","JAL","JL3686","ATR","20:15",,"21:15",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","MYJ","NGO","ANA","NH1822","Q4A","09:45",,"10:50",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","NGO","IBX","FW064/NH3164","CR7","12:15",,"13:15",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","NGO","ANA","NH1828","Q4A","20:10",,"21:15",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","OKA","ANA","NH1883","738","10:40",,"12:25",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","MYJ","OKA","ANA","NH1883","738","10:45",,"12:35",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","AKJ","ANA","NH325","73H","09:00",,"10:40",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","AKJ","ANA","NH325","73H","09:00",,"10:45",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","AXT","ANA","NH1837","Q4A","10:00",,"11:20",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","AXT","ANA","NH1839/OZ9121","Q4A","15:45",,"17:05",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH1477","73H","07:50",,"09:30",,"　　　　　　土","2022-09-11T00:00:00+09:00","2022-09-17T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH1477","73H","07:50",,"09:30",,"　月　　　金　","2022-09-18T00:00:00+09:00","2022-09-24T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH1477","73H","07:50",,"09:30",,"日　　　　　　","2022-09-25T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH701/PR1448","73H","08:20",,"10:05",,"　　火　　金　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH701","73H","08:20",,"10:05",,"日月　水木　土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","NGO","CTS","JAL","JL3101","738","08:35",,"10:15",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","NGO","CTS","JAL","JL3101","738","08:35",,"10:15",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","8/1-31・55分早発50分早着","2022-08-04T13:00:00+09:00"
"JAL","NGO","CTS","JAL","JL3101","738","08:35",,"10:15",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","NGO","CTS","ANA","NH1107","73H","08:55",,"10:40",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/VN3482","73H","09:35",,"11:20",,"　　　　　　土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/LH4936/TG6014","73H","09:35",,"11:20",,"　　　　木　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/TG6014","73H","09:35",,"11:20",,"　月　　　金　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/TG6014/VN3482","73H","09:35",,"11:20",,"　　　水　　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/LH4936/TG6014/VN3482","73H","09:35",,"11:20",,"日　　　　　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/LH4936/VN3482","73H","09:35",,"11:20",,"　　火　　　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/TG6014/VN3482","73H","09:35",,"11:25",,"　　　水　　　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/VN3482","73H","09:35",,"11:25",,"　　　　　　土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/LH4936/VN3482","73H","09:35",,"11:25",,"　　火　　　　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/LH4936/TG6014","73H","09:35",,"11:25",,"　　　　木　　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/LH4936/TG6014/VN3482","73H","09:35",,"11:25",,"日　　　　　　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH703/TG6014","73H","09:35",,"11:25",,"　月　　　金　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","NGO","CTS","JAL","JL3103","738","10:15",,"12:00",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","NGO","CTS","ANA","NH707","73H/321","11:40",,"13:25",,"日　　　　　土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH707","73H","11:40",,"13:25",,"　月火水木金　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH707","73H","11:40",,"13:30",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","NGO","CTS","JAL","JL3107","738","13:15",,"15:00",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分早着","2022-08-04T13:00:00+09:00"
"JAL","NGO","CTS","JAL","JL3107","738","13:15",,"15:00",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-07-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","NGO","CTS","ADO","HD135/NH4835","73D","15:15",,"16:55",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH715/EY7800/PR1448","73H","16:35",,"18:15",,"　月　水木　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH715/EY7800/PR1448","73H/321","16:35",,"18:15",,"日　　　　　土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH715/EY7800","73H","16:35",,"18:15",,"　　火　　金　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH715","73H","16:35",,"18:20",,"　　火　　金　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","CTS","ANA","NH715/PR1448","73H","16:35",,"18:20",,"日月　水木　土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","NGO","CTS","JAL","JL3117","738","16:55",,"18:40",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","8/1-31・30分遅発","2022-08-04T13:00:00+09:00"
"JAL","NGO","CTS","JAL","JL3117","738","17:00",,"18:40",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","NGO","CTS","JAL","JL3117","738","17:00",,"18:40",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分早着","2022-08-04T13:00:00+09:00"
"ANA","NGO","FUK","SFJ","7G059/NH3859","32F","08:00",,"09:25",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","SFJ","7G061/NH3861","32F","09:30",,"10:55",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","SFJ","7G063/NH3863","32F","12:10",,"13:35",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","SFJ","7G065/NH3865","32F","13:40",,"15:05",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","IBX","FW059/NH3159","CR7","14:35",,"16:00",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","SFJ","7G067/NH3867","32F","16:50",,"18:15",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","SFJ","7G069/NH3869","32F","18:00",,"19:25",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","ANA","NH447/LH4940/TG6042","73H/321","19:00",,"20:25",,"日　　　木　　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","ANA","NH447/LH4940","73H/321","19:00",,"20:25",,"　　火　　　　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","ANA","NH447","73H/321","19:00",,"20:25",,"　　　　　　土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","ANA","NH447/TG6042","73H/321","19:00",,"20:25",,"　月　水　金　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","ANA","NH449","73H/738","20:00",,"21:30",,"　月　　　　　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","FUK","ANA","NH449","738","20:00",,"21:30",,"日　火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","HKD","ADO","HD127/NH4827","73D","11:00",,"12:30",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","HKD","ANA","NH499","73H","15:40",,"17:10",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","HND","ANA","NH086/GA9343/LH4967/UA7956","73H","07:30",,"08:35",,"日　　　　金　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","HND","ANA","NH086/LH4967/UA7956","73H","07:30",,"08:35",,"　月火水木　土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","HND","ANA","NH086/GA9343/LH4967/UA7956","73H","07:35",,"08:40",,"日　　　　金　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","HND","ANA","NH086/LH4967/UA7956","73H","07:35",,"08:40",,"　　火水木　土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","HND","ANA","NH086/LH4967/UA7956","73H/321","07:35",,"08:40",,"　月　　　　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","NGO","HND","JAL","JL200","773","07:45",,"08:50",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","NGO","HND","JAL","JL200","773","07:50",,"08:50",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","NGO","HND","JAL","JL200","773","07:50",,"08:50",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-06-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","NGO","HND","JAL","JL208","738","20:55",,"22:00",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分遅発(到着は同時刻)","2022-08-04T13:00:00+09:00"
"JAL","NGO","HND","JAL","JL208","738","20:55",,"22:00",,"日月火水木金土","2022-06-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","NGO","ISG","JTA","NU171","738","08:30",,"11:05",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"JAL","NGO","ISG","JTA","NU171","738","08:30",,"11:10",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分遅着","2022-08-04T13:00:00+09:00"
"ANA","NGO","ISG","ANA","NH579","738/321","10:50",,"13:25",,"　　　水　　　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","ISG","ANA","NH579","321","10:50",,"13:25",,"日月火　木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","ISG","ANA","NH579","73H","10:50",,"13:30",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KIJ","ANA","NH1813","Q4A","11:40",,"12:40",,"　　　　　　土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KIJ","ANA","NH1813/TG6062","Q4A","11:40",,"12:40",,"　月　水　金　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KIJ","ANA","NH1813/LH4938","Q4A","11:40",,"12:40",,"　　火　　　　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KIJ","ANA","NH1813/LH4938/TG6062","Q4A","11:40",,"12:40",,"日　　　木　　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMI","ANA","NH1195/PR1444","73H","07:35",,"08:50",,"日　　　　　　","2022-08-01T00:00:00+09:00","2022-08-20T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMI","ANA","NH1195/PR1444","73H","07:35",,"08:50",,"　　　　　金土","2022-08-01T00:00:00+09:00","2022-08-13T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMI","ANA","NH1195/PR1444","73H","07:35",,"08:50",,"　月　　　　　","2022-08-07T00:00:00+09:00","2022-08-20T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMI","ANA","NH1195/PR1444","73H","07:35",,"08:50",,"　　火水木　　","2022-08-07T00:00:00+09:00","2022-08-13T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMI","SNJ","6J107/NH2507","73L","08:30",,"09:50",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMI","ANA","NH345","Q4A","12:00",,"13:25",,"　月　水　金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMI","ANA","NH345/LH4942","Q4A","12:00",,"13:25",,"日　火　木　　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMI","ANA","NH347","Q4A","14:50",,"16:15",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMJ","ANA","NH331","Q4A","07:55",,"09:20",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMJ","ANA","NH331","Q4A","07:55",,"09:25",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMJ","ANA","NH333","Q4A","13:45",,"15:10",,"　月　水　金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMJ","ANA","NH333/LH4954","Q4A","13:45",,"15:10",,"日　火　木　　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMJ","ANA","NH333","Q4A","13:45",,"15:15",,"　月　水　金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMJ","ANA","NH333/LH4954","Q4A","13:45",,"15:15",,"日　火　木　　","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMJ","ANA","NH335/OZ9110","Q4A","17:40",,"19:05",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KMJ","ANA","NH335/OZ9110","Q4A","17:40",,"19:10",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KOJ","ANA","NH351","738/321","08:00",,"09:15",,"　月　　　　　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KOJ","ANA","NH351","321","08:00",,"09:15",,"日　火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KOJ","ANA","NH351","73H","08:00",,"09:20",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KOJ","IBX","FW089/NH3189","CR7","14:40",,"16:00",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","KOJ","SNJ","6J117/NH2517","73L","19:55",,"21:20",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","NGO","KUH","JAL","JL3131","738","12:25",,"14:15",,"　　火　木　土","2022-08-02T00:00:00+09:00","2022-08-30T23:59:59+09:00",,"2022-08-04T13:00:00+09:00"
"ANA","NGO","MMB","ANA","NH327","73H","14:05",,"15:55",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","MMB","ANA","NH327","73H","14:05",,"16:00",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","MMY","ANA","NH329","73H","11:50",,"14:20",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","MMY","ANA","NH329","321","11:55",,"14:20",,"日　火水木金土","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","MMY","ANA","NH329","738/321","11:55",,"14:20",,"　月　　　　　","2022-08-01T00:00:00+09:00","2022-08-31T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"JAL","NGO","MMY","JTA","NU135","738","15:00",,"17:25",,"日月火水木金土","2022-07-01T00:00:00+09:00","2022-08-31T23:59:59+09:00","7/1-14・5分遅発","2022-08-04T13:00:00+09:00"
"JAL","NGO","MMY","JTA","NU135","738","15:00",,"17:30",,"日月火水木金土","2022-09-01T00:00:00+09:00","2022-10-29T23:59:59+09:00","10/1-29・5分早発5分遅着","2022-08-04T13:00:00+09:00"
"ANA","NGO","MYJ","ANA","NH1821","Q4A","08:10",,"09:15",,"日　　　　金　","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","MYJ","ANA","NH1821/VN3488","Q4A","08:10",,"09:15",,"　月火水木　土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
"ANA","NGO","MYJ","IBX","FW063/NH3163","CR7","10:40",,"11:45",,"日月火水木金土","2022-08-01T00:00:00+09:00","2022-09-30T23:59:59+09:00",,"2022-08-22T12:00:00+09:00"
